Retailer,Product_Name,Current Key (Hybrid),Llama 3B Prediction,Match
cps,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB,,macbook_air_13_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_256gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,macbook_air_15_m4,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB,,macbook_air_13_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb_,False
cps,Mac mini M4 2024 10CPU 10GPU 24GB 256GB,mac_mini_m4,mac_mini_m4_2024_cpu_10gpu_24gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB,,macbook_air_13_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb_,False
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb_,False
cps,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB,,macbook_air_13_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_256gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb,False
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_512gb_,False
cps,Mac mini M4 2024 10CPU 10GPU 24GB 256GB,,mac_mini_m4_2024_cpu_10gpu_24gb_256gb,False
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,,macbook_air_13_m4_10cpu_8gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_256gb_,False
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_256gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_256gb_,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_16gb_512gb_,False
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB,,macbook_air_15_m4_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB,,macbook_air_15_m4_cpu_10gpu_16gb_512gb,False
cps,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 2 2024 44mm (GPS) Viền Nhôm Dây Cao Su,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch SE 3 40mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch SE 3 40mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch SE 3 44mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
cps,Apple Watch SE 3 44mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4g viền titan dây cao su giá tốt,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,apple_watch_series_10_lte_42mm,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,apple_watch_series_10_lte_42mm,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,apple_watch_series_10_titanium_42mm,apple_watch_series_10_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Cao Su Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 10 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size M/L,,apple_watch_series_10_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_gps_42mm_nhom_dây_cao_su_m_l,False
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 10 46mm 4G Viền Titan Dây Thép Size S/M,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_42mm,apple_watch_series_11_gps_42mm_nhom_dây_cao_s_m,False
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L,,apple_watch_series_11_gps_42mm_nhom_dây_cao_su_m_l,False
cps,Apple Watch Series 10 46mm (GPS) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_10_gps_46mm,apple_watch_series_10_gps_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,,apple_watch_series_11_gps_42mm_nhom_dây_cao_s_m,False
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L,,apple_watch_series_11_gps_42mm_nhom_dây_cao_su_m_l,False
cps,Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_46mm,apple_watch_series_11_lte_46mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_46mm,apple_watch_series_11_lte_46mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size M/L,,apple_watch_series_11_gps_42mm_nhom_dây_cao_su_m_l,False
cps,Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size M/L,,apple_watch_series_11_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,,apple_watch_series_11_gps_42mm_nhom_dây_cao_s_m,False
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 42mm (GPS) Viền Nhôm Dây Cao Su Size S/M,,apple_watch_series_11_gps_42mm_nhom_dây_cao_s_m,False
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size M/L,,apple_watch_series_11_titanium_46mm<|fim_end|>,False
cps,Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_46mm,apple_watch_series_11_lte_46mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size S/M,apple_watch_series_11_lte_46mm,apple_watch_series_11_lte_46mm,True
cps,Apple Watch Series 11 42mm (5G) Viền Titan Dây Cao Su Size M/L,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Titan Dây Cao Su Size S/M,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
cps,Apple Watch Series 11 46mm (5G) Viền Nhôm Dây Cao Su Size M/L,apple_watch_series_11_lte_46mm,apple_watch_series_11_lte_46mm,True
